candidate,candidate_category,family,heldout_l1_loss,heldout_nll,heldout_predictive_quality,mc_fallback_used,pair_id,raw_count,test_records,train_records,truncated,variant,world_seed
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5249,0,0,0,reversible,29
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,29,5337,0,0,0,irreversible,29
identity,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
all_one,DIAGNOSTIC_ONLY,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
random_k,ADVERSARIAL,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
hash_k34_s1206,ADVERSARIAL,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
checkerboard,ADVERSARIAL,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
trap_mixing_adversarial,ADVERSARIAL,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
viability_signature,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
behavioral_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
behavioral_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
behavioral_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
behavioral_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
predictive_quotient_k5,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
predictive_quotient_k8,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
predictive_quotient_k13,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
predictive_quotient_k21,THEORY_INFORMED,A,1.0,inf,0.0,0,28,5337,0,0,0,reversible,28
identity,DIAGNOSTIC_ONLY,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
all_one,DIAGNOSTIC_ONLY,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
random_k,ADVERSARIAL,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
hash_k34_s1206,ADVERSARIAL,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
best_of_10_hashes_per_world,ADAPTIVE_HASH,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
checkerboard,ADVERSARIAL,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
trap_mixing_adversarial,ADVERSARIAL,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
viability_signature,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
behavioral_quotient_k5,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
behavioral_quotient_k8,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
behavioral_quotient_k13,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
behavioral_quotient_k21,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
predictive_quotient_k5,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
predictive_quotient_k8,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
predictive_quotient_k13,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
predictive_quotient_k21,THEORY_INFORMED,A,0.0,0.0,1.0,0,28,4609,1,1,0,irreversible,28
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,1,5249,0,0,0,control,101
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,0,5349,0,0,0,control,100
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,2,5349,0,0,0,control,102
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,5,5249,0,0,0,control,105
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,3,5249,0,0,0,control,103
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,4,5349,0,0,0,control,104
identity,DIAGNOSTIC_ONLY,B,0.1015483778614572,3.474940134324,0.22346667664439346,0,1,11965,1295,1942,0,lure,101
all_one,DIAGNOSTIC_ONLY,B,0.0,0.0,1.0,0,1,11965,1295,1942,0,lure,101
random_k,ADVERSARIAL,B,0.09356472847718994,3.532557945902438,0.22062597145702872,0,1,11965,1295,1942,0,lure,101
hash_k34_s1206,ADVERSARIAL,B,0.08762649658633188,3.496352298990811,0.2224025017400096,0,1,11965,1295,1942,0,lure,101
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,0.046749559622886086,1.4598541838191939,0.4065281619447012,0,1,11965,1295,1942,0,lure,101
checkerboard,ADVERSARIAL,B,0.051396681365785374,2.3152360112474057,0.30163765011219684,0,1,11965,1295,1942,0,lure,101
trap_mixing_adversarial,ADVERSARIAL,B,0.0814528667257813,3.1344496638165573,0.24187015958900046,0,1,11965,1295,1942,0,lure,101
viability_signature,THEORY_INFORMED,B,0.09207201905451139,3.179785531265854,0.23924672510580913,0,1,11965,1295,1942,0,lure,101
behavioral_quotient_k5,THEORY_INFORMED,B,0.020638676045473158,1.754654443171095,0.36302194000377885,0,1,11965,1295,1942,0,lure,101
behavioral_quotient_k8,THEORY_INFORMED,B,0.05190843337084327,2.5841183060241733,0.279008647208772,0,1,11965,1295,1942,0,lure,101
behavioral_quotient_k13,THEORY_INFORMED,B,0.08532381137942419,3.227703273169295,0.23653504879266293,0,1,11965,1295,1942,0,lure,101
behavioral_quotient_k21,THEORY_INFORMED,B,0.07373165426718466,2.9354146785074438,0.25410282821307734,0,1,11965,1295,1942,0,lure,101
predictive_quotient_k5,THEORY_INFORMED,B,0.03493194533359314,1.4515543635707835,0.4079044767922101,0,1,11965,1295,1942,0,lure,101
predictive_quotient_k8,THEORY_INFORMED,B,0.061914835241302785,2.707179995593121,0.2697468159595007,0,1,11965,1295,1942,0,lure,101
predictive_quotient_k13,THEORY_INFORMED,B,0.07506451574422741,3.197586082455196,0.2382321601883846,0,1,11965,1295,1942,0,lure,101
predictive_quotient_k21,THEORY_INFORMED,B,0.1082496649952881,3.316172615166103,0.23168674869170314,0,1,11965,1295,1942,0,lure,101
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,7,5249,0,0,0,control,107
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,6,5349,0,0,0,control,106
identity,DIAGNOSTIC_ONLY,B,0.12342325725651161,3.511306284630696,0.2216652864840592,0,3,8773,1066,1597,0,lure,103
all_one,DIAGNOSTIC_ONLY,B,0.0,0.0,1.0,0,3,8773,1066,1597,0,lure,103
random_k,ADVERSARIAL,B,0.07844621893066382,3.0619987983735335,0.2461842185675708,0,3,8773,1066,1597,0,lure,103
hash_k34_s1206,ADVERSARIAL,B,0.11881976172490392,3.473776058241894,0.22352482265126616,0,3,8773,1066,1597,0,lure,103
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,0.017431253017794888,1.3927315134067852,0.41793238998896043,0,3,8773,1066,1597,0,lure,103
checkerboard,ADVERSARIAL,B,0.06304268909458519,2.2725765411934487,0.30556962913243835,0,3,8773,1066,1597,0,lure,103
trap_mixing_adversarial,ADVERSARIAL,B,0.07502751993947375,3.094364914852253,0.24423812258954095,0,3,8773,1066,1597,0,lure,103
viability_signature,THEORY_INFORMED,B,0.10522661510031121,3.1703621607892916,0.23978732816114412,0,3,8773,1066,1597,0,lure,103
behavioral_quotient_k5,THEORY_INFORMED,B,0.029085962070063334,1.356303921070352,0.4243934710874434,0,3,8773,1066,1597,0,lure,103
behavioral_quotient_k8,THEORY_INFORMED,B,0.07119058835692155,2.5558753927737885,0.28122470265189525,0,3,8773,1066,1597,0,lure,103
behavioral_quotient_k13,THEORY_INFORMED,B,0.06121879556062552,2.658962264371373,0.27330153408176916,0,3,8773,1066,1597,0,lure,103
behavioral_quotient_k21,THEORY_INFORMED,B,0.09703935968120339,3.3994684574300993,0.22730018630117393,0,3,8773,1066,1597,0,lure,103
predictive_quotient_k5,THEORY_INFORMED,B,0.03438729512770783,1.385710097912303,0.41916241243019603,0,3,8773,1066,1597,0,lure,103
predictive_quotient_k8,THEORY_INFORMED,B,0.05175099653313375,2.403327308117312,0.2938300990371656,0,3,8773,1066,1597,0,lure,103
predictive_quotient_k13,THEORY_INFORMED,B,0.10128453796459352,3.200712801604483,0.23805483669772542,0,3,8773,1066,1597,0,lure,103
predictive_quotient_k21,THEORY_INFORMED,B,0.11286464654059379,3.4339171238386066,0.2255342109629381,0,3,8773,1066,1597,0,lure,103
identity,DIAGNOSTIC_ONLY,B,0.13575605680868852,4.208158154306142,0.19200645801686972,0,0,11321,1596,2394,0,lure,100
all_one,DIAGNOSTIC_ONLY,B,0.0,0.0,1.0,0,0,11321,1596,2394,0,lure,100
random_k,ADVERSARIAL,B,0.09586466165413535,3.451226843967294,0.22465716420525514,0,0,11321,1596,2394,0,lure,100
hash_k34_s1206,ADVERSARIAL,B,0.14306599832915634,4.176571319443173,0.1931780590453773,0,0,11321,1596,2394,0,lure,100
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,0.021094402673350027,1.3952386354917137,0.4174949356537547,0,0,11321,1596,2394,0,lure,100
checkerboard,ADVERSARIAL,B,0.05680868838763575,2.574419132559916,0.279765736169788,0,0,11321,1596,2394,0,lure,100
trap_mixing_adversarial,ADVERSARIAL,B,0.09920634920634924,3.6736014033687234,0.21396775499065923,0,0,11321,1596,2394,0,lure,100
viability_signature,THEORY_INFORMED,B,0.059523809523809514,3.292927114738298,0.23294129466275862,0,0,11321,1596,2394,0,lure,100
behavioral_quotient_k5,THEORY_INFORMED,B,0.013784461152882219,1.0817804463705167,0.4803580520431208,0,0,11321,1596,2394,0,lure,100
behavioral_quotient_k8,THEORY_INFORMED,B,0.026106934001670835,1.34919646157709,0.4256774673194716,0,0,11321,1596,2394,0,lure,100
behavioral_quotient_k13,THEORY_INFORMED,B,0.056599832915622386,2.666386047329899,0.27274814683747367,0,0,11321,1596,2394,0,lure,100
behavioral_quotient_k21,THEORY_INFORMED,B,0.07184628237259821,3.172720809618105,0.2396517873170436,0,0,11321,1596,2394,0,lure,100
predictive_quotient_k5,THEORY_INFORMED,B,0.038847117794486165,1.0153430171868922,0.49619344770194285,0,0,11321,1596,2394,0,lure,100
predictive_quotient_k8,THEORY_INFORMED,B,0.045739348370927316,1.9141827885525418,0.3431493741326687,0,0,11321,1596,2394,0,lure,100
predictive_quotient_k13,THEORY_INFORMED,B,0.05827067669172932,3.278515285496456,0.23372593838564854,0,0,11321,1596,2394,0,lure,100
predictive_quotient_k21,THEORY_INFORMED,B,0.08395989974937343,3.49620543944845,0.22240976607213708,0,0,11321,1596,2394,0,lure,100
identity,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
all_one,DIAGNOSTIC_ONLY,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
random_k,ADVERSARIAL,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
hash_k34_s1206,ADVERSARIAL,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
best_of_10_hashes_per_world,ADAPTIVE_HASH,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
checkerboard,ADVERSARIAL,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
trap_mixing_adversarial,ADVERSARIAL,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
viability_signature,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
behavioral_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
behavioral_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
behavioral_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
behavioral_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
predictive_quotient_k5,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
predictive_quotient_k8,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
predictive_quotient_k13,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
predictive_quotient_k21,THEORY_INFORMED,B,1.0,inf,0.0,0,9,5249,0,0,0,control,109
identity,DIAGNOSTIC_ONLY,B,0.09766311846641411,3.429709681194815,0.22574842867135084,0,5,12157,1295,1942,0,lure,105
all_one,DIAGNOSTIC_ONLY,B,0.0,0.0,1.0,0,5,12157,1295,1942,0,lure,105
